loan_id,user_id,requested_at,approved_at,disbursed_at,due_date,repaid_at,amount,fee,tip_amount,instant_transfer_fee,status,late_days,chargeoff_flag,autopay_enrolled,principal_repaid,writeoff_amount,price_variant,tip_variant
L7017-1,7017,2025-04-26T00:00:00,,,,,219.06,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,persuasive
L7017-2,7017,2025-05-29T00:00:00,2025-05-29 13:59:40.606242,2025-05-29 14:52:22.061952,2025-06-12,,201.55,0.0,0.0,0.0,default,13,1,1,0.0,169.7,A,persuasive
L7018-1,7018,2025-04-01T00:00:00,2025-04-01 13:22:53.496186,2025-04-01 13:29:51.039942,2025-04-15,2025-04-18T13:29:51.039942,158.96,0.0,0.0,0.0,repaid,3,0,1,158.96,0.0,A,control
L7018-2,7018,2025-03-07T00:00:00,2025-03-09 12:40:45.909457,2025-03-09 19:48:43.511260,2025-03-23,2025-03-25T19:48:43.511260,199.77,0.0,0.0,0.0,repaid,2,0,1,199.77,0.0,A,control
L7018-3,7018,2025-04-19T00:00:00,,,,,148.71,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L7019-1,7019,2025-06-21T00:00:00,2025-06-21 05:47:30.134963,2025-06-21 05:55:49.014929,2025-07-05,2025-07-05T05:55:49.014929,136.8,0.0,3.0,0.0,repaid,0,0,0,136.8,0.0,A,persuasive
L7020-1,7020,2025-03-12T00:00:00,,,,,189.56,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L7021-1,7021,2025-06-25T00:00:00,2025-06-25 04:10:19.587222,2025-06-25 22:01:08.458497,2025-07-09,,157.39,1.98,0.0,1.99,default,24,1,0,0.0,123.05,B,control
L7022-1,7022,2025-01-07T00:00:00,,,,,167.64,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L7022-2,7022,2025-02-09T00:00:00,,,,,89.45,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L7024-1,7024,2025-03-18T00:00:00,,,,,99.68,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L7024-2,7024,2025-02-23T00:00:00,,,,,206.29,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L7024-3,7024,2025-04-07T00:00:00,2025-04-07 18:09:16.833848,2025-04-07 20:12:44.856271,2025-04-21,2025-04-21T20:12:44.856271,190.3,0.0,0.0,0.0,repaid,0,0,0,190.3,0.0,A,control
L7024-4,7024,2025-03-18T00:00:00,,,,,109.38,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L7028-1,7028,2025-06-14T00:00:00,2025-06-15 17:43:41.983590,2025-06-15 20:02:27.480514,2025-06-29,2025-06-29T20:02:27.480514,145.35,1.78,0.0,1.99,repaid,0,0,1,145.35,0.0,B,control
L7030-1,7030,2025-04-27T00:00:00,,,,,136.58,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,social_proof
L7031-1,7031,2025-02-22T00:00:00,2025-02-22 08:50:05.269705,2025-02-22 15:35:42.139291,2025-03-08,2025-03-08T15:35:42.139291,189.81,0.0,0.0,0.0,repaid,0,0,1,189.81,0.0,A,control
L7032-1,7032,2025-07-13T00:00:00,2025-07-13 01:37:43.391162,2025-07-13 10:17:26.394114,2025-07-27,2025-08-02T10:17:26.394114,116.16,0.0,0.0,0.0,repaid,6,0,1,116.16,0.0,A,control
L7036-1,7036,2025-06-14T00:00:00,,,,,160.95,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,social_proof
L7037-1,7037,2025-05-09T00:00:00,,,,,125.37,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,social_proof
L7038-3,7038,2025-07-27T00:00:00,2025-07-27 12:58:48.195428,2025-07-27 13:07:04.733995,2025-08-10,2025-08-11T13:07:04.733995,187.02,0.0,1.0,0.0,repaid,1,0,1,187.02,0.0,A,control
L7039-1,7039,2025-04-19T00:00:00,2025-04-19 08:48:26.009487,2025-04-19 09:50:13.503629,2025-05-03,,264.1,0.0,0.0,0.0,default,15,1,1,0.0,240.11,A,control
L7039-2,7039,2025-03-27T00:00:00,2025-03-28 01:50:19.916877,2025-03-28 02:03:14.377153,2025-04-11,2025-04-11T02:03:14.377153,93.45,0.0,3.0,0.0,repaid,0,0,1,93.45,0.0,A,control
L7039-3,7039,2025-04-09T00:00:00,,,,,54.33,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L7040-1,7040,2025-05-13T00:00:00,,,,,192.73,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,social_proof
L7040-2,7040,2025-05-19T00:00:00,,,,,92.82,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,social_proof
L7042-1,7042,2025-02-10T00:00:00,2025-02-10 01:29:12.416181,2025-02-10 08:05:34.873748,2025-02-24,2025-02-28T08:05:34.873748,145.01,0.0,0.0,0.0,repaid,4,0,1,145.01,0.0,A,control
L7042-2,7042,2025-02-19T00:00:00,2025-02-20 04:44:39.578802,2025-02-20 22:25:48.857065,2025-03-06,,188.12,0.0,0.0,0.0,default,20,1,1,0.0,178.05,A,control
L7043-1,7043,2025-06-24T00:00:00,2025-06-24 07:33:25.499890,2025-06-24 14:11:19.155301,2025-07-08,2025-07-08T14:11:19.155301,168.6,0.0,0.0,0.0,repaid,0,0,1,168.6,0.0,A,persuasive
L7043-2,7043,2025-05-16T00:00:00,2025-05-16 04:22:51.608560,2025-05-16 13:36:26.495266,2025-05-30,2025-06-01T13:36:26.495266,98.22,0.0,0.0,0.0,repaid,2,0,1,98.22,0.0,A,persuasive
L7044-1,7044,2025-01-02T00:00:00,,,,,47.3,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L7045-1,7045,2025-07-06T00:00:00,2025-07-06 06:46:24.516481,2025-07-06 07:03:16.567177,2025-07-20,2025-07-23T07:03:16.567177,183.76,2.0,0.0,1.99,repaid,3,0,1,183.76,0.0,B,persuasive
L7047-1,7047,2025-05-13T00:00:00,,,,,229.5,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,persuasive
L7048-1,7048,2025-07-26T00:00:00,2025-07-26 03:23:37.890422,2025-07-26 12:54:54.416856,2025-08-09,2025-08-11T12:54:54.416856,177.51,0.0,0.0,0.0,repaid,2,0,1,177.51,0.0,A,control
L7051-1,7051,2025-06-04T00:00:00,2025-06-04 06:26:05.831466,2025-06-04 16:30:40.697029,2025-06-18,2025-06-20T16:30:40.697029,65.93,0.0,0.0,0.0,repaid,2,0,0,65.93,0.0,A,social_proof
L7055-1,7055,2025-04-29T00:00:00,2025-04-29 16:08:12.299841,2025-04-29 20:35:22.304105,2025-05-13,2025-05-13T20:35:22.304105,53.95,0.0,1.0,0.0,repaid,0,0,0,53.95,0.0,A,social_proof
L7055-2,7055,2025-05-08T00:00:00,2025-05-09 00:42:12.551921,2025-05-09 02:02:03.145088,2025-05-23,,277.74,0.0,0.0,0.0,default,29,1,1,0.0,225.02,A,social_proof
L7058-1,7058,2025-02-11T00:00:00,2025-02-11 08:44:06.564768,2025-02-11 16:05:49.007283,2025-02-25,2025-02-25T16:05:49.007283,174.58,0.0,1.0,0.0,repaid,0,0,0,174.58,0.0,A,control
L7059-1,7059,2025-03-11T00:00:00,,,,,98.14,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L7059-2,7059,2025-03-26T00:00:00,2025-03-26 01:38:05.261866,2025-03-26 04:29:13.965525,2025-04-09,2025-04-09T04:29:13.965525,72.47,0.0,0.0,0.0,repaid,0,0,1,72.47,0.0,A,control
L7059-3,7059,2025-07-04T00:00:00,2025-07-05 20:16:11.059308,2025-07-06 00:12:26.539790,2025-07-20,2025-07-22T00:12:26.539790,77.21,0.0,0.0,0.0,repaid,2,0,0,77.21,0.0,A,control
L7060-1,7060,2025-07-06T00:00:00,2025-07-06 13:49:07.553488,2025-07-06 23:34:34.454105,2025-07-20,2025-07-21T23:34:34.454105,78.94,0.0,0.0,0.0,repaid,1,0,1,78.94,0.0,A,social_proof
L7061-1,7061,2025-05-14T00:00:00,2025-05-14 11:18:33.683526,2025-05-14 14:37:31.869237,2025-05-28,2025-06-01T14:37:31.869237,119.96,1.47,0.0,0.0,repaid,4,0,1,119.96,0.0,B,control
L7061-2,7061,2025-04-26T00:00:00,2025-04-26 01:31:34.098359,2025-04-26 03:36:41.911388,2025-05-10,2025-05-10T03:36:41.911388,148.79,2.23,5.0,1.99,repaid,0,0,1,148.79,0.0,B,control
L7063-1,7063,2025-02-13T00:00:00,2025-02-13 14:15:14.852308,2025-02-13 17:42:30.465532,2025-02-27,2025-03-01T17:42:30.465532,112.86,0.0,0.0,0.0,repaid,2,0,0,112.86,0.0,A,control
L7064-1,7064,2025-07-27T00:00:00,,,,,168.99,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L7065-1,7065,2025-03-10T00:00:00,2025-03-10 16:38:02.419660,2025-03-10 21:43:43.582761,2025-03-24,2025-03-27T21:43:43.582761,139.87,0.0,0.0,0.0,repaid,3,0,0,139.87,0.0,A,control
L7065-2,7065,2025-05-02T00:00:00,,,,,202.02,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L7066-1,7066,2025-02-04T00:00:00,2025-02-04 09:16:30.673890,2025-02-04 10:00:15.696910,2025-02-18,2025-02-18T10:00:15.696910,40.0,0.0,0.0,0.0,repaid,0,0,0,40.0,0.0,A,control
L7067-1,7067,2025-07-01T00:00:00,2025-07-01 14:03:43.397051,2025-07-01 20:20:26.846922,2025-07-15,,132.28,0.0,0.0,0.0,default,10,1,1,0.0,114.95,A,persuasive
L7068-1,7068,2025-06-17T00:00:00,2025-06-17 12:23:38.773903,2025-06-17 14:47:38.172813,2025-07-01,,97.28,0.0,0.0,0.0,default,33,1,1,0.0,67.17,A,persuasive
L7068-2,7068,2025-06-24T00:00:00,2025-06-24 11:16:14.731803,2025-06-24 13:11:51.190716,2025-07-08,2025-07-11T13:11:51.190716,60.58,0.0,0.0,0.0,repaid,3,0,1,60.58,0.0,A,persuasive
L7071-1,7071,2025-04-05T00:00:00,2025-04-05 09:52:38.984490,2025-04-05 13:40:15.273023,2025-04-19,,163.65,2.25,0.0,0.0,default,4,1,1,0.0,123.29,B,control
L7071-2,7071,2025-04-06T00:00:00,2025-04-06 03:26:39.365581,2025-04-06 14:05:55.744384,2025-04-20,2025-04-24T14:05:55.744384,171.43,2.18,0.0,2.99,repaid,4,0,1,171.43,0.0,B,control
L7071-3,7071,2025-05-11T00:00:00,,,,,40.0,0.75,0.0,0.0,requested,0,0,1,0.0,0.0,B,control
L7072-1,7072,2025-07-24T00:00:00,,,,,52.96,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,persuasive
L7073-1,7073,2025-04-05T00:00:00,2025-04-05 15:00:56.208842,2025-04-05 16:53:39.157578,2025-04-19,2025-04-19T16:53:39.157578,40.0,1.23,0.0,1.99,repaid,0,0,1,40.0,0.0,B,control
L7075-1,7075,2025-05-30T00:00:00,2025-05-30 01:36:36.178819,2025-05-30 05:41:32.428944,2025-06-13,2025-06-15T05:41:32.428944,90.46,0.94,0.0,1.99,repaid,2,0,1,90.46,0.0,B,social_proof
L7076-1,7076,2025-07-25T00:00:00,,,,,229.71,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,social_proof
L7077-1,7077,2025-07-18T00:00:00,2025-07-18 10:52:19.528082,2025-07-18 12:26:17.701089,2025-08-01,2025-08-03T12:26:17.701089,131.71,0.0,1.0,0.0,repaid,2,0,1,131.71,0.0,A,persuasive
L7078-1,7078,2025-03-04T00:00:00,2025-03-05 00:26:09.626162,2025-03-05 02:24:01.225802,2025-03-19,,190.51,0.0,0.0,0.0,default,29,1,1,0.0,178.74,A,control
L7079-1,7079,2025-01-16T00:00:00,2025-01-16 01:09:05.965024,2025-01-16 19:16:38.944115,2025-01-30,,144.44,0.0,0.0,0.0,default,29,1,0,0.0,103.79,A,control
L7079-2,7079,2025-02-17T00:00:00,2025-02-17 00:40:13.769811,2025-02-17 00:49:20.432777,2025-03-03,2025-03-05T00:49:20.432777,105.63,0.0,0.0,0.0,repaid,2,0,0,105.63,0.0,A,control
L7080-1,7080,2025-05-08T00:00:00,2025-05-08 08:03:52.528143,2025-05-08 11:06:31.316796,2025-05-22,2025-05-26T11:06:31.316796,143.51,1.81,0.0,0.0,repaid,4,0,1,143.51,0.0,B,control
L7081-1,7081,2025-07-09T00:00:00,,,,,248.55,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L7082-1,7082,2025-04-22T00:00:00,,,,,164.17,2.09,0.0,2.99,requested,0,0,1,0.0,0.0,B,control
L7083-1,7083,2025-07-07T00:00:00,2025-07-07 23:34:43.067265,2025-07-08 05:18:35.541949,2025-07-22,2025-07-24T05:18:35.541949,141.83,2.07,0.0,0.0,repaid,2,0,1,141.83,0.0,B,persuasive
L7084-1,7084,2025-05-04T00:00:00,2025-05-04 15:19:40.608217,2025-05-05 02:21:32.156953,2025-05-19,,74.56,1.05,0.0,0.0,default,16,1,1,0.0,57.46,B,control
L7085-1,7085,2025-07-03T00:00:00,2025-07-04 05:31:02.033702,2025-07-04 17:41:04.528362,2025-07-18,,160.09,1.83,0.0,1.99,default,15,1,0,0.0,102.1,B,control
L7086-1,7086,2025-02-10T00:00:00,,,,,188.17,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L7086-2,7086,2025-03-06T00:00:00,2025-03-06 11:41:51.684692,2025-03-06 12:16:29.360637,2025-03-20,,72.77,0.0,0.0,0.0,default,21,1,1,0.0,46.03,A,control
L7086-3,7086,2025-03-29T00:00:00,2025-03-29 11:01:01.718662,2025-03-29 16:45:32.780407,2025-04-12,2025-04-15T16:45:32.780407,216.93,0.0,0.0,0.0,repaid,3,0,0,216.93,0.0,A,control
L7086-4,7086,2025-04-01T00:00:00,2025-04-01 03:49:09.549933,2025-04-01 05:56:47.672637,2025-04-15,,170.88,0.0,0.0,0.0,default,26,1,0,0.0,114.49,A,control
L7086-5,7086,2025-04-13T00:00:00,2025-04-13 21:06:31.148093,2025-04-14 02:11:29.099288,2025-04-28,2025-04-28T02:11:29.099288,59.34,0.0,0.0,0.0,repaid,0,0,0,59.34,0.0,A,control
L7089-1,7089,2025-06-27T00:00:00,,,,,200.44,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L7091-1,7091,2025-06-01T00:00:00,,,,,108.77,1.31,0.0,1.99,requested,0,0,1,0.0,0.0,B,persuasive
L7091-2,7091,2025-07-20T00:00:00,2025-07-20 00:46:14.376038,2025-07-20 13:22:59.995380,2025-08-03,2025-08-05T13:22:59.995380,127.46,1.58,0.0,1.99,repaid,2,0,1,127.46,0.0,B,persuasive
L7092-1,7092,2025-05-04T00:00:00,2025-05-04 11:41:14.800309,2025-05-04 13:20:59.793208,2025-05-18,2025-05-18T13:20:59.793208,127.92,0.0,0.0,0.0,repaid,0,0,1,127.92,0.0,A,control
L7092-2,7092,2025-04-03T00:00:00,2025-04-04 05:11:29.271490,2025-04-04 07:29:20.261937,2025-04-18,2025-04-21T07:29:20.261937,114.28,0.0,0.0,0.0,repaid,3,0,0,114.28,0.0,A,control
L7094-1,7094,2025-07-06T00:00:00,2025-07-06 09:36:28.467639,2025-07-06 19:51:38.911536,2025-07-20,2025-07-23T19:51:38.911536,126.47,0.0,1.0,0.0,repaid,3,0,0,126.47,0.0,A,control
L7095-1,7095,2025-06-05T00:00:00,,,,,75.35,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L7096-1,7096,2025-03-30T00:00:00,,,,,152.3,2.06,0.0,2.99,requested,0,0,1,0.0,0.0,B,control
L7098-1,7098,2025-05-31T00:00:00,2025-05-31 06:12:14.751694,2025-05-31 07:30:31.320229,2025-06-14,2025-06-15T07:30:31.320229,200.81,2.36,0.0,1.99,repaid,1,0,0,200.81,0.0,B,persuasive
L7099-1,7099,2025-04-20T00:00:00,2025-04-21 10:46:39.487094,2025-04-21 14:02:27.366901,2025-05-05,2025-05-09T14:02:27.366901,73.97,1.28,0.0,1.99,repaid,4,0,1,73.97,0.0,B,social_proof
L7099-3,7099,2025-05-08T00:00:00,2025-05-08 12:48:15.128811,2025-05-08 22:05:06.767550,2025-05-22,2025-05-23T22:05:06.767550,135.79,2.04,1.0,0.0,repaid,1,0,0,135.79,0.0,B,social_proof
L7101-1,7101,2025-07-09T00:00:00,2025-07-09 02:02:27.306862,2025-07-09 04:33:25.452296,2025-07-23,2025-07-23T04:33:25.452296,166.52,1.51,0.0,1.99,repaid,0,0,0,166.52,0.0,B,control
L7101-2,7101,2025-05-29T00:00:00,2025-05-29 15:32:11.805179,2025-05-29 16:51:53.858339,2025-06-12,,65.68,1.07,0.0,0.0,default,6,1,1,0.0,40.48,B,control
L7103-1,7103,2025-06-15T00:00:00,2025-06-15 08:46:04.584443,2025-06-15 14:58:27.037754,2025-06-29,2025-06-29T14:58:27.037754,111.16,1.29,0.0,0.0,repaid,0,0,1,111.16,0.0,B,social_proof
L7104-1,7104,2025-06-23T00:00:00,2025-06-23 03:07:52.879921,2025-06-23 16:31:33.171447,2025-07-07,,186.31,0.0,0.0,0.0,default,19,1,1,0.0,135.5,A,social_proof
L7104-2,7104,2025-07-04T00:00:00,2025-07-04 12:11:42.554805,2025-07-06 02:10:45.418679,2025-07-20,2025-07-20T02:10:45.418679,130.82,0.0,0.0,0.0,repaid,0,0,1,130.82,0.0,A,social_proof
L7108-1,7108,2025-03-17T00:00:00,2025-03-17 03:19:20.975283,2025-03-17 06:16:13.281350,2025-03-31,2025-03-31T06:16:13.281350,99.58,0.0,0.0,0.0,repaid,0,0,1,99.58,0.0,A,control
L7109-1,7109,2025-07-05T00:00:00,2025-07-05 14:41:50.897768,2025-07-06 01:58:24.573488,2025-07-20,2025-07-24T01:58:24.573488,203.34,2.54,0.0,0.0,repaid,4,0,1,203.34,0.0,B,control
L7110-1,7110,2025-04-11T00:00:00,2025-04-11 23:14:22.950591,2025-04-12 01:35:36.271442,2025-04-26,2025-04-26T01:35:36.271442,174.46,0.0,0.0,0.0,repaid,0,0,0,174.46,0.0,A,control
L7110-2,7110,2025-05-06T00:00:00,2025-05-06 10:53:16.478482,2025-05-06 14:38:41.260464,2025-05-20,,235.84,0.0,0.0,0.0,default,22,1,1,0.0,149.13,A,control
L7111-1,7111,2025-05-19T00:00:00,2025-05-19 12:29:43.212856,2025-05-19 19:20:14.763903,2025-06-02,2025-06-02T19:20:14.763903,229.31,2.54,0.0,2.99,repaid,0,0,1,229.31,0.0,B,control
L7111-2,7111,2025-05-11T00:00:00,,,,,130.67,1.91,0.0,0.0,requested,0,0,1,0.0,0.0,B,control
L7113-1,7113,2025-07-25T00:00:00,,,,,160.1,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L7114-1,7114,2025-04-11T00:00:00,2025-04-11 03:34:36.259772,2025-04-11 06:41:32.214073,2025-04-25,2025-05-02T06:41:32.214073,164.3,1.95,0.0,0.0,repaid,7,0,1,164.3,0.0,B,social_proof
L7114-2,7114,2025-04-24T00:00:00,,,,,152.09,1.85,0.0,0.0,requested,0,0,0,0.0,0.0,B,social_proof
L7115-1,7115,2025-05-06T00:00:00,,,,,182.86,2.17,0.0,1.99,requested,0,0,0,0.0,0.0,B,persuasive
L7116-1,7116,2025-05-04T00:00:00,2025-05-04 04:19:33.689097,2025-05-04 08:55:27.490599,2025-05-18,,285.79,3.3,0.0,1.99,default,30,1,0,0.0,193.44,B,control
L7116-2,7116,2025-04-30T00:00:00,2025-04-30 03:48:10.206929,2025-04-30 21:11:53.138865,2025-05-14,2025-05-14T21:11:53.138865,96.52,1.25,5.0,0.0,repaid,0,0,1,96.52,0.0,B,control
L7116-3,7116,2025-04-15T00:00:00,2025-04-16 04:58:19.419817,2025-04-16 09:10:00.929138,2025-04-30,2025-05-01T09:10:00.929138,162.25,2.15,0.0,0.0,repaid,1,0,1,162.25,0.0,B,control
L7116-4,7116,2025-07-16T00:00:00,2025-07-16 00:19:30.972912,2025-07-16 08:54:33.546587,2025-07-30,2025-07-30T08:54:33.546587,110.83,1.18,1.0,1.99,repaid,0,0,0,110.83,0.0,B,control
L7117-1,7117,2025-03-11T00:00:00,2025-03-11 04:08:11.156496,2025-03-11 06:55:11.929122,2025-03-25,2025-03-27T06:55:11.929122,117.93,0.0,0.0,0.0,repaid,2,0,1,117.93,0.0,A,control
L7119-1,7119,2025-04-25T00:00:00,2025-04-25 03:42:46.726211,2025-04-25 15:31:52.451736,2025-05-09,2025-05-09T15:31:52.451736,112.18,1.5,0.0,2.99,repaid,0,0,1,112.18,0.0,B,social_proof
L7120-1,7120,2025-03-19T00:00:00,2025-03-19 10:38:28.989733,2025-03-19 17:15:57.508299,2025-04-02,,161.18,0.0,0.0,0.0,default,11,1,1,0.0,133.04,A,control
L7123-1,7123,2025-04-03T00:00:00,2025-04-03 00:20:40.320059,2025-04-03 09:20:44.107337,2025-04-17,2025-04-22T09:20:44.107337,217.65,0.0,0.0,0.0,repaid,5,0,0,217.65,0.0,A,control
L7124-1,7124,2025-04-12T00:00:00,2025-04-12 05:57:39.456674,2025-04-13 07:21:06.338055,2025-04-27,,97.59,0.0,0.0,0.0,default,30,1,1,0.0,64.6,A,control
L7126-1,7126,2025-06-02T00:00:00,2025-06-02 14:18:11.893464,2025-06-02 20:43:27.592281,2025-06-16,2025-06-19T20:43:27.592281,79.24,0.0,0.0,0.0,repaid,3,0,0,79.24,0.0,A,control
L7129-1,7129,2025-03-02T00:00:00,2025-03-02 09:07:16.321624,2025-03-02 13:33:52.257503,2025-03-16,,241.31,0.0,0.0,0.0,default,21,1,1,0.0,202.94,A,control
L7131-1,7131,2025-04-13T00:00:00,,,,,164.73,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L7132-1,7132,2025-05-31T00:00:00,2025-05-31 12:02:47.769156,2025-05-31 16:32:27.247564,2025-06-14,,51.51,1.07,0.0,1.99,default,22,1,1,0.0,35.88,B,social_proof
L7133-1,7133,2025-05-31T00:00:00,,,,,95.33,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L7134-1,7134,2025-06-22T00:00:00,,,,,91.58,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,persuasive
L7134-2,7134,2025-07-09T00:00:00,2025-07-09 23:53:37.460036,2025-07-10 03:54:50.337922,2025-07-24,,266.17,0.0,0.0,0.0,default,18,1,1,0.0,179.39,A,persuasive
L7136-1,7136,2025-02-26T00:00:00,,,,,205.87,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L7137-1,7137,2025-02-04T00:00:00,2025-02-06 14:39:34.755642,2025-02-06 16:47:08.091607,2025-02-20,2025-02-20T16:47:08.091607,70.56,0.0,0.0,0.0,repaid,0,0,1,70.56,0.0,A,control
L7138-1,7138,2025-02-19T00:00:00,2025-02-20 12:23:04.694557,2025-02-20 13:43:00.945343,2025-03-06,2025-03-07T13:43:00.945343,206.67,0.0,0.0,0.0,repaid,1,0,1,206.67,0.0,A,control
L7138-2,7138,2025-02-18T00:00:00,,,,,62.49,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L7138-3,7138,2025-05-24T00:00:00,2025-05-24 06:43:41.388504,2025-05-24 08:38:10.532086,2025-06-07,2025-06-09T08:38:10.532086,189.58,0.0,0.0,0.0,repaid,2,0,0,189.58,0.0,A,control
L7139-1,7139,2025-04-05T00:00:00,,,,,228.7,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L7140-1,7140,2025-05-28T00:00:00,2025-05-29 02:43:24.003971,2025-05-29 03:27:58.925250,2025-06-12,,162.52,2.0,0.0,0.0,default,28,1,0,0.0,124.59,B,social_proof
L7140-2,7140,2025-06-19T00:00:00,2025-06-19 14:55:43.443688,2025-06-20 02:00:47.426692,2025-07-04,2025-07-04T02:00:47.426692,226.93,2.35,0.0,1.99,repaid,0,0,1,226.93,0.0,B,social_proof
L7141-1,7141,2025-07-03T00:00:00,2025-07-03 10:51:23.371605,2025-07-03 11:02:11.450095,2025-07-17,2025-07-17T11:02:11.450095,169.32,0.0,0.0,0.0,repaid,0,0,0,169.32,0.0,A,control
L7142-1,7142,2025-05-07T00:00:00,2025-05-07 02:52:08.083567,2025-05-07 03:45:10.240880,2025-05-21,2025-05-23T03:45:10.240880,40.0,0.99,0.0,0.0,repaid,2,0,1,40.0,0.0,B,control
L7142-2,7142,2025-04-17T00:00:00,2025-04-17 15:50:38.315350,2025-04-17 18:54:26.434783,2025-05-01,2025-05-01T18:54:26.434783,83.57,1.52,0.0,0.0,repaid,0,0,1,83.57,0.0,B,control
L7143-1,7143,2025-05-31T00:00:00,2025-06-01 16:44:13.894861,2025-06-01 21:58:32.225138,2025-06-15,,107.25,0.0,0.0,0.0,default,16,1,0,0.0,98.65,A,persuasive
L7145-2,7145,2025-07-27T00:00:00,2025-07-27 10:30:43.914062,2025-07-27 17:46:35.131342,2025-08-10,,246.58,0.0,0.0,0.0,default,23,1,1,0.0,181.19,A,control
L7146-1,7146,2025-06-06T00:00:00,2025-06-06 00:21:57.214733,2025-06-06 04:09:06.837619,2025-06-20,,129.02,1.95,0.0,1.99,default,12,1,1,0.0,85.48,B,persuasive
L7147-1,7147,2025-01-02T00:00:00,2025-01-03 08:34:16.238360,2025-01-03 08:43:40.112006,2025-01-17,2025-01-19T08:43:40.112006,285.32,0.0,0.0,0.0,repaid,2,0,1,285.32,0.0,A,control
L7147-2,7147,2025-04-19T00:00:00,2025-04-19 20:29:47.866279,2025-04-19 23:14:35.890449,2025-05-03,2025-05-04T23:14:35.890449,113.09,0.0,0.0,0.0,repaid,1,0,1,113.09,0.0,A,control
L7148-1,7148,2025-07-13T00:00:00,,,,,188.27,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,social_proof
L7150-1,7150,2025-06-01T00:00:00,2025-06-01 08:22:54.292866,2025-06-01 12:12:33.625295,2025-06-15,,208.08,2.79,2.0,2.99,default,15,1,1,0.0,192.16,B,persuasive
L7150-2,7150,2025-07-21T00:00:00,,,,,149.21,1.55,0.0,0.0,requested,0,0,1,0.0,0.0,B,persuasive
L7150-3,7150,2025-05-25T00:00:00,,,,,177.66,1.79,0.0,1.99,requested,0,0,1,0.0,0.0,B,persuasive
L7151-1,7151,2025-05-26T00:00:00,,,,,187.65,2.09,0.0,1.99,requested,0,0,1,0.0,0.0,B,control
L7152-1,7152,2025-05-21T00:00:00,2025-05-21 02:18:10.061884,2025-05-21 20:03:31.193235,2025-06-04,2025-06-06T20:03:31.193235,230.8,2.84,0.0,2.99,repaid,2,0,0,230.8,0.0,B,control
L7153-1,7153,2025-06-15T00:00:00,2025-06-16 06:16:41.825595,2025-06-17 04:31:10.698868,2025-07-01,,169.83,2.15,0.0,0.0,default,25,1,1,0.0,160.86,B,persuasive
L7155-1,7155,2025-04-25T00:00:00,2025-04-25 12:03:00.347504,2025-04-25 15:34:33.939241,2025-05-09,2025-05-09T15:34:33.939241,114.8,1.48,0.0,2.99,repaid,0,0,0,114.8,0.0,B,control
L7155-3,7155,2025-05-19T00:00:00,2025-05-21 11:31:55.874208,2025-05-22 11:14:11.213182,2025-06-05,2025-06-06T11:14:11.213182,98.22,1.46,0.0,1.99,repaid,1,0,0,98.22,0.0,B,control
L7156-1,7156,2025-07-28T00:00:00,2025-07-29 04:09:50.298652,2025-07-29 10:20:39.981834,2025-08-12,2025-08-13T10:20:39.981834,130.36,0.0,7.0,0.0,repaid,1,0,0,130.36,0.0,A,persuasive
L7156-2,7156,2025-07-29T00:00:00,2025-07-30 03:26:59.113886,2025-07-30 07:56:47.793447,2025-08-13,2025-08-13T07:56:47.793447,164.25,0.0,0.0,0.0,repaid,0,0,1,164.25,0.0,A,persuasive
